Date,N10D,GPRD,GPRD_ACT,GPRD_THREAT,date,GPRD_MA30,GPRD_MA7,event,var_name,var_label
1970-01-01 00:00:00.020060716,824,124.62330627441406,104.20104217529297,147.0851593017578,2006-07-16,116.16580200195312,150.31253051757812,,,
1970-01-01 00:00:00.020060717,813,224.09744262695312,203.09786987304688,257.49359130859375,2006-07-17,121.19065856933594,159.28558349609375,,,
1970-01-01 00:00:00.020060718,946,206.5977783203125,258.32501220703125,145.58688354492188,2006-07-18,124.58771514892578,167.45111083984375,,,
1970-01-01 00:00:00.020060719,998,179.2371368408203,238.2472381591797,143.521240234375,2006-07-19,126.75896453857422,170.97262573242188,,,
1970-01-01 00:00:00.020060720,1144,130.3020477294922,178.97467041015625,101.12689208984375,2006-07-20,126.43677520751953,163.74562072753906,,,
1970-01-01 00:00:00.020060721,1047,142.3739776611328,151.3981170654297,126.2809829711914,2006-07-21,127.6050796508789,159.53070068359375,,,
1970-01-01 00:00:00.020060722,1177,137.90638732910156,185.1796875,107.65264892578125,2006-07-22,128.44808959960938,163.59115600585938,,,
1970-01-01 00:00:00.020060723,844,105.97076416015625,148.68496704101562,84.85437774658203,2006-07-23,127.58930206298828,160.92649841308594,,,
1970-01-01 00:00:00.020060724,814,150.57125854492188,154.1647491455078,148.89210510253906,2006-07-24,130.48133850097656,150.42276000976562,,,
1970-01-01 00:00:00.020060725,939,141.11044311523438,189.91273498535156,99.73709869384766,2006-07-25,133.2272491455078,141.0674285888672,,,
1970-01-01 00:00:00.020060726,963,165.11239624023438,171.4626922607422,154.45814514160156,2006-07-26,135.10865783691406,139.0496063232422,,,
1970-01-01 00:00:00.020060727,1149,115.32003021240234,137.95806884765625,100.68682098388672,2006-07-27,134.54910278320312,136.90931701660156,,,
1970-01-01 00:00:00.020060728,1104,180.03085327148438,191.4418182373047,164.6714324951172,2006-07-28,137.3953094482422,142.28887939453125,,,
1970-01-01 00:00:00.020060729,1100,120.45700073242188,138.0991668701172,105.17196655273438,2006-07-29,138.13076782226562,139.79611206054688,,,
1970-01-01 00:00:00.020060730,859,100.26397705078125,138.39971923828125,89.78591918945312,2006-07-30,137.015625,138.98085021972656,,,
1970-01-01 00:00:00.020060731,794,150.19198608398438,174.68463134765625,152.64251708984375,2006-07-31,140.31597900390625,138.92666625976562,,,
1970-01-01 00:00:00.020060801,918,151.55538940429688,172.67300415039062,144.02635192871094,2006-08-01,143.5030975341797,140.41880798339844,,,
1970-01-01 00:00:00.020060802,948,150.25360107421875,209.01084899902344,110.41259765625,2006-08-02,145.75106811523438,138.29611206054688,,,
1970-01-01 00:00:00.020060803,1081,137.89596557617188,183.29534912109375,91.73185729980469,2006-08-03,145.43698120117188,141.52125549316406,,,
1970-01-01 00:00:00.020060804,1026,132.37356567382812,135.18478393554688,134.23507690429688,2006-08-04,146.01710510253906,134.71307373046875,,,
1970-01-01 00:00:00.020060805,1116,109.82527160644531,124.28279876708984,83.91857147216797,2006-08-05,143.91270446777344,133.19424438476562,,,
1970-01-01 00:00:00.020060806,818,85.04147338867188,96.8910903930664,67.34728240966797,2006-08-06,141.69686889648438,131.0196075439453,,,
1970-01-01 00:00:00.020060807,773,171.41358947753906,153.79736328125,192.42327880859375,2006-08-07,143.84286499023438,134.05126953125,,,
1970-01-01 00:00:00.020060808,861,150.04661560058594,138.0782470703125,172.75634765625,2006-08-08,146.337890625,133.83572387695312,,,
1970-01-01 00:00:00.020060809,971,156.92906188964844,217.66403198242188,107.7972640991211,2006-08-09,146.19265747070312,134.78936767578125,,,
